Year,Collection_Date,Community,Sample_Type,Vegetation_Type,Percent_Cover_Total,Scientific_Name,Common_Name,Percent_Cover,In_Out,Number_Planted,Number_Alive,Organization,Personnel,Comments
1996,6/4/96,Saline,Random,Planted,99.375,Spartina alterniflora Loisel.,smooth cordgrass,99.38,In,16,16,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
1996,6/4/96,Saline,Random,Planted,99.375,Spartina alterniflora Loisel.,smooth cordgrass,99.38,In,16,16,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
1996,6/4/96,Saline,Random,Planted,99.375,Phragmites australis (Cav.) Trin. ex Steud.,common reed,1.25,In,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
1996,6/4/96,Saline,Random,Planted,99.375,Spartina alterniflora Loisel.,smooth cordgrass,99.38,In,16,16,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
2009,9/2/09,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,25,Both,,,GEC,J. Avant; J. Palmer,Photo: BA04-116.jpg
2009,9/2/09,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,80,Both,,,GEC,J. Avant; J. Palmer,Photo: BA04-116.jpg
2009,9/2/09,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,15,Both,,,GEC,J. Avant; J. Palmer,Photo: BA04-116.jpg
2003,9/8/03,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,60,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,"new plot, old pole missing"
2003,9/8/03,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,40,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,"new plot, old pole missing"
2003,9/8/03,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,50,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,"new plot, old pole missing"
2003,9/8/03,Saline,Random,Natural,100,Juncus roemerianus Scheele,needlegrass rush,,Out,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,"new plot, old pole missing"
2001,9/12/01,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,90,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2001,9/12/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,20,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2003,9/8/03,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,90,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
2003,9/8/03,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,60,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
2001,9/12/01,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,35,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2001,9/12/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,30,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2001,9/12/01,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,55,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2001,9/12/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,15,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2001,9/12/01,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,40,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2003,9/8/03,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,40,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
2003,9/8/03,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,75,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
2001,9/12/01,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,95,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2001,9/12/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,40,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2009,9/1/09,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,3,Both,,,GEC,J. Avant; J. Palmer,Photo: BA04-132.jpg
2001,9/13/01,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,,Out,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2001,9/13/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,85,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2001,9/13/01,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,75,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2003,9/23/03,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,,,LA DEPT OF NAT RES (CRDNO),J. Barmore; W. Boshart,
2003,9/23/03,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,2,Both,,,LA DEPT OF NAT RES (CRDNO),J. Barmore; W. Boshart,
2001,4/18/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/18/02,Saline,Random,Planted,100,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; A. Lasseigne; E. Lear,*no Spartina spartinae (planted) surviving.;*no Spartina spartinae w/in 15' of plot.;Panicum amarum indeterminate.
2002,9/18/02,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,3,Both,,,LA DEPT OF NAT RES (CRDT),K. Gray; A. Lasseigne; E. Lear,*no Spartina spartinae (planted) surviving.;*no Spartina spartinae w/in 15' of plot.;Panicum amarum indeterminate.
2002,9/18/02,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,1,LA DEPT OF NAT RES (CRDT),K. Gray; A. Lasseigne; E. Lear,*no Spartina spartinae (planted) surviving.;*no Spartina spartinae w/in 15' of plot.;Panicum amarum indeterminate.
2001,4/18/01,Saline,Random,Planted,100,Batis maritima L.,turtleweed,90,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/18/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,<1,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/18/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,15,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/18/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,40,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,10/22/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Planted,100,Batis maritima L.,turtleweed,5,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,0,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,10,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,20,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2003,10/20/03,Saline,Random,Natural,100,Phragmites australis (Cav.) Trin. ex Steud.,common reed,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; J. West; E. Lear,
2003,10/20/03,Saline,Random,Natural,100,Batis maritima L.,turtleweed,<1,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; J. West; E. Lear,
2003,10/20/03,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; J. West; E. Lear,
2002,9/18/02,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; A. Lasseigne; E. Lear,*no surviving Spartina patens or Spartina spartinae;*no Spartina spartinae found w/in 15' of plot
2002,9/18/02,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,0,LA DEPT OF NAT RES (CRDT),K. Gray; A. Lasseigne; E. Lear,*no surviving Spartina patens or Spartina spartinae;*no Spartina spartinae found w/in 15' of plot
2002,9/18/02,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,20,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,Panicum amarum indeterminate
2002,9/18/02,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,0,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,Panicum amarum indeterminate
2001,4/18/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,90,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/19/01,Saline,Random,Planted,100,Batis maritima L.,turtleweed,5,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Planted,100,Batis maritima L.,turtleweed,5,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,5,0,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2003,10/20/03,Saline,Random,Planted,100,Batis maritima L.,turtleweed,2,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear; J. West,No planted Spartina spartinae (Ait.) Muhl.;Panicum amarum Ell. indeterminate.
2003,10/20/03,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,50,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear; J. West,No planted Spartina spartinae (Ait.) Muhl.;Panicum amarum Ell. indeterminate.
2003,10/20/03,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,0,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear; J. West,No planted Spartina spartinae (Ait.) Muhl.;Panicum amarum Ell. indeterminate.
2003,10/20/03,Saline,Random,Natural,100,Batis maritima L.,turtleweed,5,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear; J. West,
2003,10/20/03,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,30,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear; J. West,
2003,10/20/03,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear; J. West,
2001,4/19/01,Saline,Random,Planted,100,Batis maritima L.,turtleweed,1,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,80,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,5,0,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,25,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,80,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,15,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/18/02,Saline,Random,Natural,100,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; K. Gray; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Batis maritima L.,turtleweed,10,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,90,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,1,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/18/02,Saline,Random,Planted,100,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray; A. Lasseigne,Panicum amarum and Spartina patens indeterminate.
2002,9/18/02,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,15,Both,5,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray; A. Lasseigne,Panicum amarum and Spartina patens indeterminate.
2003,10/20/03,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,Both,5,0,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear; J. West,"Panicum amarum Ell. indeterminate.;Spartina patens (Ait.) Muhl., none of the planted ones survived, however it appears that the plant on the inside of the plot is naturally seeded."
2003,10/20/03,Saline,Random,Natural,100,Batis maritima L.,turtleweed,<1,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear; J. West,
2003,10/20/03,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear; J. West,
2001,4/19/01,Saline,Random,Planted,100,Batis maritima L.,turtleweed,90,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Batis maritima L.,turtleweed,100,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,<1,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2003,10/20/03,Saline,Random,Planted,100,Batis maritima L.,turtleweed,10,Both,,,LA DEPT OF NAT RES (CRDT),J. West; A. Lasseigne; E. Lear,Panicum amarum Ell. indeterminate.
2003,10/20/03,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),J. West; A. Lasseigne; E. Lear,Panicum amarum Ell. indeterminate.
2003,10/20/03,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,5,0,LA DEPT OF NAT RES (CRDT),J. West; A. Lasseigne; E. Lear,Panicum amarum Ell. indeterminate.
2001,4/19/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,35,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/19/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,45,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,10/22/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,5,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; J. Rapp,
2002,9/18/02,Saline,Random,Natural,100,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/18/02,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,30,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,40,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/19/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,40,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/19/01,Saline,Random,Planted,100,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,60,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/18/02,Saline,Random,Planted,100,Phragmites australis (Cav.) Trin. ex Steud.,common reed,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,*no Panicum amarum I or O of plot;*no Sp. patens
2002,9/18/02,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,0,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,*no Panicum amarum I or O of plot;*no Sp. patens
2002,9/18/02,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/19/01,Saline,Random,Planted,100,Batis maritima L.,turtleweed,40,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,80,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/18/02,Saline,Random,Planted,100,Batis maritima L.,turtleweed,<1,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2002,9/18/02,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,0,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2003,10/20/03,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,5,0,LA DEPT OF NAT RES (CRDT),A. Lasseigne; J. West; E. Lear,Indeterminate
2001,4/19/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,1,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,60,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/19/01,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,40,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2003,10/20/03,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,20,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; J. West,
2001,4/18/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,<1,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/18/01,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2003,10/20/03,Saline,Random,Planted,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,5,,LA DEPT OF NAT RES (CRDT),G. Curole; T. Hubbell; R. Chiasson,
2003,10/20/03,Saline,Random,Planted,100,Spartina alterniflora Loisel.,smooth cordgrass,95,Both,5,,LA DEPT OF NAT RES (CRDT),G. Curole; T. Hubbell; R. Chiasson,Spartina alterniflora Loisel. indeterminate.
2003,10/20/03,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),G. Curole; T. Hubbell; R. Chiasson,
2002,9/18/02,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; T. Folse,
2002,9/18/02,Saline,Random,Planted,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,5,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; T. Folse,Spartina alterniflora indeterminate.
2002,9/18/02,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; T. Folse,
2001,4/18/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,90,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,10/22/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,80,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/18/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,5,0,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/18/02,Saline,Random,Planted,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,5,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; T. Folse,Spartina alterniflora indeterminate.
2002,9/18/02,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),T. Folse,
2001,4/18/01,Saline,Random,Planted,100,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/18/01,Saline,Random,Planted,100,Distichlis spicata (L.) Greene,saltgrass,35,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,10/22/01,Saline,Random,Planted,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,5,0,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/18/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,<1,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/18/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,10/22/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/18/01,Saline,Random,Natural,100,Batis maritima L.,turtleweed,5,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/18/01,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2002,9/18/02,Saline,Random,Planted,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,5,,LA DEPT OF NAT RES (CRDT),G. Curole; T. Hubbell; T. Folse,Spartina alterniflora indeterminate.
2002,9/18/02,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; T. Folse,
2003,10/20/03,Saline,Random,Natural,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; R. Chiasson,
2002,9/18/02,Saline,Random,Planted,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,5,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; T. Folse,Spartina alterniflora indeterminate.
2002,9/18/02,Saline,Random,Planted,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,5,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; T. Folse,Spartina alterniflora indeterminate.
2002,9/18/02,Saline,Random,Planted,100,Spartina alterniflora Loisel.,smooth cordgrass,100,Both,5,,LA DEPT OF NAT RES (CRDT),G. Curole; T. Folse; T. Hubbell,Spartina alterniflora indeterminate.
2007,8/30/07,Saline,Random,Planted,100,Spartina alterniflora Loisel.,smooth cordgrass,90,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; M. Kaintz; B. Carter,
2008,9/23/08,Saline,Random,Natural,100,Distichlis spicata (L.) Greene,saltgrass,80,Both,,,LA DEPT OF NAT RES (CRDL),L. Sharp; M. Mouledous; G. Steyer,"surface water = 1.6' deep, 26.7 deg C, 22.6 ppt;  porewater 10 cm = 26.9 deg C, 15.8 ppt;  porewater 30 cm = 26.4 deg C, 16.9 ppt;;Ike deposition top 6cm;Pre-Rita surface 17cm deep;tough to distingush rest- full of roots;coordinates: 458390;                     3297126"
2008,9/23/08,Saline,Random,Natural,100,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,25,Both,,,LA DEPT OF NAT RES (CRDL),L. Sharp; M. Mouledous; G. Steyer,"surface water = 1.6' deep, 26.7 deg C, 22.6 ppt;  porewater 10 cm = 26.9 deg C, 15.8 ppt;  porewater 30 cm = 26.4 deg C, 16.9 ppt;;Ike deposition top 6cm;Pre-Rita surface 17cm deep;tough to distingush rest- full of roots;coordinates: 458390;                     3297126"
